date,barangay,brgy,confirmed_cases,deaths,recovered
28-Apr-20,8,Hulong Duhat,2,0,0
29-Apr-20,8,Hulong Duhat,2,0,0
30-Apr-20,8,Hulong Duhat,2,0,0
1-May-20,8,Hulong Duhat,2,0,0
2-May-20,8,Hulong Duhat,3,0,0
3-May-20,8,Hulong Duhat,3,0,0
4-May-20,8,Hulong Duhat,3,0,0
5-May-20,8,Hulong Duhat,3,0,0
6-May-20,8,Hulong Duhat,3,0,0
7-May-20,8,Hulong Duhat,3,0,0
8-May-20,8,Hulong Duhat,3,0,0
9-May-20,8,Hulong Duhat,3,0,0
10-May-20,8,Hulong Duhat,3,0,0
11-May-20,8,Hulong Duhat,3,0,0
12-May-20,8,Hulong Duhat,3,0,0
13-May-20,8,Hulong Duhat,3,0,0
14-May-20,8,Hulong Duhat,3,0,0
15-May-20,8,Hulong Duhat,3,0,0
16-May-20,8,Hulong Duhat,3,0,0
17-May-20,8,Hulong Duhat,4,0,0
18-May-20,8,Hulong Duhat,4,0,0
19-May-20,8,Hulong Duhat,4,0,0
20-May-20,8,Hulong Duhat,4,0,0
21-May-20,8,Hulong Duhat,4,0,0
22-May-20,8,Hulong Duhat,4,0,3
23-May-20,8,Hulong Duhat,4,0,3
24-May-20,8,Hulong Duhat,4,0,3
25-May-20,8,Hulong Duhat,4,0,3
26-May-20,8,Hulong Duhat,4,0,3
27-May-20,8,Hulong Duhat,4,0,3
28-May-20,8,Hulong Duhat,5,0,3
29-May-20,8,Hulong Duhat,5,0,3
30-May-20,8,Hulong Duhat,5,0,3
31-May-20,8,Hulong Duhat,5,0,3
1-Jun-20,8,Hulong Duhat,5,0,3
2-Jun-20,8,Hulong Duhat,5,0,3
3-Jun-20,8,Hulong Duhat,5,0,3
4-Jun-20,8,Hulong Duhat,5,0,3
5-Jun-20,8,Hulong Duhat,5,0,4
6-Jun-20,8,Hulong Duhat,5,0,4
7-Jun-20,8,Hulong Duhat,6,0,4
8-Jun-20,8,Hulong Duhat,6,0,4
9-Jun-20,8,Hulong Duhat,6,0,4
10-Jun-20,8,Hulong Duhat,6,0,4
11-Jun-20,8,Hulong Duhat,6,0,5
12-Jun-20,8,Hulong Duhat,6,0,5
13-Jun-20,8,Hulong Duhat,6,0,5
14-Jun-20,8,Hulong Duhat,6,0,5
15-Jun-20,8,Hulong Duhat,6,0,5
16-Jun-20,8,Hulong Duhat,6,0,5
17-Jun-20,8,Hulong Duhat,6,0,5
18-Jun-20,8,Hulong Duhat,6,0,5
19-Jun-20,8,Hulong Duhat,7,0,5
20-Jun-20,8,Hulong Duhat,7,0,5
21-Jun-20,8,Hulong Duhat,7,0,6
26-Mar-20,9,Ibaba,0,0,0
27-Mar-20,9,Ibaba,0,0,0
28-Mar-20,9,Ibaba,0,0,0
29-Mar-20,9,Ibaba,0,0,0
30-Mar-20,9,Ibaba,0,0,0
31-Mar-20,9,Ibaba,1,0,0
1-Apr-20,9,Ibaba,1,0,0
2-Apr-20,9,Ibaba,1,0,0
3-Apr-20,9,Ibaba,1,0,0
4-Apr-20,9,Ibaba,1,0,0
5-Apr-20,9,Ibaba,1,0,0
6-Apr-20,9,Ibaba,1,0,0
7-Apr-20,9,Ibaba,1,0,0
8-Apr-20,9,Ibaba,1,0,0
9-Apr-20,9,Ibaba,1,0,0
10-Apr-20,9,Ibaba,1,0,0
11-Apr-20,9,Ibaba,1,0,0
12-Apr-20,9,Ibaba,1,0,0
13-Apr-20,9,Ibaba,1,0,0
14-Apr-20,9,Ibaba,1,0,0
15-Apr-20,9,Ibaba,1,0,0
16-Apr-20,9,Ibaba,1,0,0
17-Apr-20,9,Ibaba,1,0,0
18-Apr-20,9,Ibaba,1,0,0
19-Apr-20,9,Ibaba,1,0,0
20-Apr-20,9,Ibaba,1,0,0
21-Apr-20,9,Ibaba,1,0,0
22-Apr-20,9,Ibaba,1,0,0
23-Apr-20,9,Ibaba,1,0,0
24-Apr-20,9,Ibaba,1,0,0
25-Apr-20,9,Ibaba,1,0,0
26-Apr-20,9,Ibaba,3,0,0
27-Apr-20,9,Ibaba,3,0,0
28-Apr-20,9,Ibaba,3,0,0
29-Apr-20,9,Ibaba,3,1,0
30-Apr-20,9,Ibaba,5,1,0
1-May-20,9,Ibaba,5,1,0
2-May-20,9,Ibaba,5,1,0
3-May-20,9,Ibaba,5,1,0
4-May-20,9,Ibaba,5,1,0
5-May-20,9,Ibaba,5,1,0
6-May-20,9,Ibaba,5,1,0
7-May-20,9,Ibaba,5,1,0
8-May-20,9,Ibaba,5,1,0
9-May-20,9,Ibaba,5,1,0
10-May-20,9,Ibaba,5,1,0
11-May-20,9,Ibaba,5,1,0
12-May-20,9,Ibaba,5,1,0
13-May-20,9,Ibaba,5,1,0
14-May-20,9,Ibaba,5,1,0
15-May-20,9,Ibaba,5,1,0
16-May-20,9,Ibaba,5,1,0
17-May-20,9,Ibaba,5,1,0
18-May-20,9,Ibaba,5,1,0
19-May-20,9,Ibaba,5,1,0
20-May-20,9,Ibaba,5,1,0
21-May-20,9,Ibaba,5,1,0
22-May-20,9,Ibaba,5,1,0
23-May-20,9,Ibaba,5,1,0
24-May-20,9,Ibaba,7,1,2
25-May-20,9,Ibaba,7,1,2
26-May-20,9,Ibaba,9,1,2
27-May-20,9,Ibaba,9,1,4
28-May-20,9,Ibaba,10,1,4
29-May-20,9,Ibaba,11,1,4
30-May-20,9,Ibaba,11,1,4
31-May-20,9,Ibaba,12,1,4
1-Jun-20,9,Ibaba,12,1,4
2-Jun-20,9,Ibaba,17,1,4
3-Jun-20,9,Ibaba,17,1,4
4-Jun-20,9,Ibaba,17,2,4
5-Jun-20,9,Ibaba,18,2,4
6-Jun-20,9,Ibaba,19,2,4
7-Jun-20,9,Ibaba,19,2,4
8-Jun-20,9,Ibaba,19,2,4
9-Jun-20,9,Ibaba,21,2,4
10-Jun-20,9,Ibaba,21,2,4
11-Jun-20,9,Ibaba,21,2,4
12-Jun-20,9,Ibaba,21,2,4
13-Jun-20,9,Ibaba,22,2,4
14-Jun-20,9,Ibaba,22,2,4
15-Jun-20,9,Ibaba,22,2,4
16-Jun-20,9,Ibaba,22,2,7
17-Jun-20,9,Ibaba,22,2,8
18-Jun-20,9,Ibaba,24,2,8
19-Jun-20,9,Ibaba,25,3,8
20-Jun-20,9,Ibaba,25,3,8
21-Jun-20,9,Ibaba,25,3,8
26-Mar-20,10,Longos,0,0,0
27-Mar-20,10,Longos,0,0,0
28-Mar-20,10,Longos,0,0,0
29-Mar-20,10,Longos,0,0,0
30-Mar-20,10,Longos,0,0,0
31-Mar-20,10,Longos,0,0,0
1-Apr-20,10,Longos,0,0,0
2-Apr-20,10,Longos,0,0,0
3-Apr-20,10,Longos,0,0,0
4-Apr-20,10,Longos,0,0,0
5-Apr-20,10,Longos,0,0,0
6-Apr-20,10,Longos,0,0,0
7-Apr-20,10,Longos,0,0,0
8-Apr-20,10,Longos,0,0,0
9-Apr-20,10,Longos,0,0,0
10-Apr-20,10,Longos,0,0,0
11-Apr-20,10,Longos,0,0,0
12-Apr-20,10,Longos,0,0,0
13-Apr-20,10,Longos,0,0,0
14-Apr-20,10,Longos,1,0,0
15-Apr-20,10,Longos,1,0,0
16-Apr-20,10,Longos,1,0,0
17-Apr-20,10,Longos,2,0,0
18-Apr-20,10,Longos,2,0,0
19-Apr-20,10,Longos,2,0,0
20-Apr-20,10,Longos,2,0,0
21-Apr-20,10,Longos,3,0,0
22-Apr-20,10,Longos,3,0,0
23-Apr-20,10,Longos,3,0,0
24-Apr-20,10,Longos,3,0,0
25-Apr-20,10,Longos,5,0,0
26-Apr-20,10,Longos,5,0,0
27-Apr-20,10,Longos,6,0,0
28-Apr-20,10,Longos,7,0,0
29-Apr-20,10,Longos,7,1,1
30-Apr-20,10,Longos,7,1,1
1-May-20,10,Longos,8,1,1
2-May-20,10,Longos,8,1,1
3-May-20,10,Longos,8,1,1
4-May-20,10,Longos,8,1,1
5-May-20,10,Longos,8,1,1
6-May-20,10,Longos,10,1,3
7-May-20,10,Longos,10,1,3
8-May-20,10,Longos,10,1,4
9-May-20,10,Longos,10,1,4
10-May-20,10,Longos,10,1,4
11-May-20,10,Longos,11,1,4
12-May-20,10,Longos,11,1,4
13-May-20,10,Longos,14,2,4
14-May-20,10,Longos,14,2,4
15-May-20,10,Longos,14,2,4
16-May-20,10,Longos,14,2,5
17-May-20,10,Longos,15,2,6
18-May-20,10,Longos,15,2,6
19-May-20,10,Longos,15,2,7
20-May-20,10,Longos,15,2,7
21-May-20,10,Longos,15,2,7
22-May-20,10,Longos,16,2,7
23-May-20,10,Longos,16,2,7
24-May-20,10,Longos,18,2,9
25-May-20,10,Longos,18,2,9
26-May-20,10,Longos,20,2,11
27-May-20,10,Longos,22,3,11
28-May-20,10,Longos,23,3,12
29-May-20,10,Longos,23,3,12
30-May-20,10,Longos,24,4,12
31-May-20,10,Longos,25,5,13
1-Jun-20,10,Longos,25,5,13
2-Jun-20,10,Longos,26,5,13
3-Jun-20,10,Longos,29,5,13
4-Jun-20,10,Longos,37,6,13
5-Jun-20,10,Longos,37,6,13
6-Jun-20,10,Longos,40,6,14
7-Jun-20,10,Longos,42,7,14
8-Jun-20,10,Longos,43,7,14
9-Jun-20,10,Longos,48,7,16
10-Jun-20,10,Longos,49,9,16
11-Jun-20,10,Longos,49,9,16
12-Jun-20,10,Longos,52,9,16
13-Jun-20,10,Longos,54,9,17
14-Jun-20,10,Longos,54,9,17
15-Jun-20,10,Longos,58,12,17
16-Jun-20,10,Longos,59,12,23
17-Jun-20,10,Longos,59,12,23
18-Jun-20,10,Longos,64,12,23
19-Jun-20,10,Longos,64,12,23
20-Jun-20,10,Longos,65,12,24
21-Jun-20,10,Longos,65,12,26
26-Mar-20,11,Maysilo,0,0,0
27-Mar-20,11,Maysilo,0,0,0
28-Mar-20,11,Maysilo,0,0,0
29-Mar-20,11,Maysilo,0,0,0
30-Mar-20,11,Maysilo,0,0,0
31-Mar-20,11,Maysilo,0,0,0
1-Apr-20,11,Maysilo,0,0,0
2-Apr-20,11,Maysilo,0,0,0
3-Apr-20,11,Maysilo,0,0,0
4-Apr-20,11,Maysilo,0,0,0
5-Apr-20,11,Maysilo,0,0,0
6-Apr-20,11,Maysilo,0,0,0
7-Apr-20,11,Maysilo,0,0,0
8-Apr-20,11,Maysilo,0,0,0
9-Apr-20,11,Maysilo,0,0,0
10-Apr-20,11,Maysilo,0,0,0
11-Apr-20,11,Maysilo,0,0,0
12-Apr-20,11,Maysilo,0,0,0
13-Apr-20,11,Maysilo,0,0,0
14-Apr-20,11,Maysilo,0,0,0
15-Apr-20,11,Maysilo,0,0,0
16-Apr-20,11,Maysilo,0,0,0
17-Apr-20,11,Maysilo,0,0,0
18-Apr-20,11,Maysilo,0,0,0
19-Apr-20,11,Maysilo,0,0,0
20-Apr-20,11,Maysilo,0,0,0
21-Apr-20,11,Maysilo,0,0,0
22-Apr-20,11,Maysilo,0,0,0
23-Apr-20,11,Maysilo,0,0,0
24-Apr-20,11,Maysilo,0,0,0
25-Apr-20,11,Maysilo,0,0,0
26-Apr-20,11,Maysilo,0,0,0
27-Apr-20,11,Maysilo,0,0,0
28-Apr-20,11,Maysilo,0,0,0
29-Apr-20,11,Maysilo,0,0,0
30-Apr-20,11,Maysilo,0,0,0
1-May-20,11,Maysilo,0,0,0
2-May-20,11,Maysilo,1,0,0
3-May-20,11,Maysilo,1,0,0
4-May-20,11,Maysilo,1,0,0
5-May-20,11,Maysilo,1,0,0
6-May-20,11,Maysilo,1,0,0
7-May-20,11,Maysilo,1,0,0
8-May-20,11,Maysilo,1,0,0
9-May-20,11,Maysilo,1,0,0
10-May-20,11,Maysilo,1,0,0
11-May-20,11,Maysilo,1,1,0
12-May-20,11,Maysilo,1,1,0
13-May-20,11,Maysilo,1,1,0
14-May-20,11,Maysilo,1,1,0
15-May-20,11,Maysilo,1,1,0
16-May-20,11,Maysilo,1,1,0
17-May-20,11,Maysilo,1,1,0
18-May-20,11,Maysilo,1,1,0
19-May-20,11,Maysilo,1,1,0
20-May-20,11,Maysilo,1,1,0
21-May-20,11,Maysilo,1,1,0
22-May-20,11,Maysilo,1,1,0
23-May-20,11,Maysilo,1,1,0
24-May-20,11,Maysilo,1,1,0
25-May-20,11,Maysilo,1,1,0
26-May-20,11,Maysilo,1,1,0
27-May-20,11,Maysilo,1,1,0
28-May-20,11,Maysilo,1,1,0
29-May-20,11,Maysilo,1,1,0
30-May-20,11,Maysilo,1,1,0
31-May-20,11,Maysilo,1,1,0
1-Jun-20,11,Maysilo,1,1,0
2-Jun-20,11,Maysilo,1,1,0
3-Jun-20,11,Maysilo,1,1,0
4-Jun-20,11,Maysilo,2,1,0
5-Jun-20,11,Maysilo,2,1,0
6-Jun-20,11,Maysilo,2,1,0
7-Jun-20,11,Maysilo,2,1,0
8-Jun-20,11,Maysilo,2,1,0
9-Jun-20,11,Maysilo,2,1,0
10-Jun-20,11,Maysilo,3,1,0
11-Jun-20,11,Maysilo,3,1,0
12-Jun-20,11,Maysilo,3,1,0
13-Jun-20,11,Maysilo,3,1,0
14-Jun-20,11,Maysilo,3,1,0
15-Jun-20,11,Maysilo,4,1,0
16-Jun-20,11,Maysilo,4,1,0
17-Jun-20,11,Maysilo,5,1,0
18-Jun-20,11,Maysilo,5,1,0
19-Jun-20,11,Maysilo,5,1,0
20-Jun-20,11,Maysilo,5,1,0
21-Jun-20,11,Maysilo,5,1,0
26-Mar-20,12,Muzon,0,0,0
27-Mar-20,12,Muzon,0,0,0
28-Mar-20,12,Muzon,0,0,0
29-Mar-20,12,Muzon,0,0,0
30-Mar-20,12,Muzon,0,0,0
31-Mar-20,12,Muzon,0,0,0
1-Apr-20,12,Muzon,0,0,0
2-Apr-20,12,Muzon,0,0,0
3-Apr-20,12,Muzon,0,0,0
4-Apr-20,12,Muzon,0,0,0
5-Apr-20,12,Muzon,0,0,0
6-Apr-20,12,Muzon,1,0,0
7-Apr-20,12,Muzon,1,0,0
8-Apr-20,12,Muzon,1,0,0
9-Apr-20,12,Muzon,1,0,0
10-Apr-20,12,Muzon,1,0,0
11-Apr-20,12,Muzon,1,0,0
12-Apr-20,12,Muzon,1,0,0
13-Apr-20,12,Muzon,1,0,0
14-Apr-20,12,Muzon,1,0,0
15-Apr-20,12,Muzon,1,0,0
16-Apr-20,12,Muzon,1,0,0
17-Apr-20,12,Muzon,1,0,0
18-Apr-20,12,Muzon,1,0,0
19-Apr-20,12,Muzon,1,0,0
20-Apr-20,12,Muzon,1,0,0
21-Apr-20,12,Muzon,1,0,0
22-Apr-20,12,Muzon,1,0,0
23-Apr-20,12,Muzon,1,0,0
24-Apr-20,12,Muzon,1,0,0
25-Apr-20,12,Muzon,1,0,0
26-Apr-20,12,Muzon,1,0,0
27-Apr-20,12,Muzon,1,0,0
28-Apr-20,12,Muzon,1,0,0
29-Apr-20,12,Muzon,1,0,1
30-Apr-20,12,Muzon,1,0,1
1-May-20,12,Muzon,1,0,1
2-May-20,12,Muzon,1,0,1
3-May-20,12,Muzon,1,0,1
4-May-20,12,Muzon,1,0,1
5-May-20,12,Muzon,1,0,1
6-May-20,12,Muzon,1,0,1
7-May-20,12,Muzon,1,0,1
8-May-20,12,Muzon,1,0,1
9-May-20,12,Muzon,1,0,1
10-May-20,12,Muzon,1,0,1
11-May-20,12,Muzon,1,0,1
12-May-20,12,Muzon,1,0,1
13-May-20,12,Muzon,1,0,1
14-May-20,12,Muzon,1,0,1
15-May-20,12,Muzon,1,0,1
16-May-20,12,Muzon,1,0,1
17-May-20,12,Muzon,1,0,1
18-May-20,12,Muzon,1,0,1
19-May-20,12,Muzon,1,0,1
20-May-20,12,Muzon,1,0,1
21-May-20,12,Muzon,1,0,1
22-May-20,12,Muzon,1,0,1
23-May-20,12,Muzon,1,0,1
24-May-20,12,Muzon,1,0,1
25-May-20,12,Muzon,1,0,1
26-May-20,12,Muzon,1,0,1
27-May-20,12,Muzon,1,0,1
28-May-20,12,Muzon,1,0,1
29-May-20,12,Muzon,1,0,1
30-May-20,12,Muzon,1,0,1
31-May-20,12,Muzon,1,0,1
1-Jun-20,12,Muzon,2,0,1
2-Jun-20,12,Muzon,3,0,1
3-Jun-20,12,Muzon,3,0,1
4-Jun-20,12,Muzon,3,0,1
5-Jun-20,12,Muzon,3,0,1
6-Jun-20,12,Muzon,4,1,1
7-Jun-20,12,Muzon,4,1,1
8-Jun-20,12,Muzon,4,1,1
9-Jun-20,12,Muzon,4,1,1
10-Jun-20,12,Muzon,4,1,1
11-Jun-20,12,Muzon,4,1,1
12-Jun-20,12,Muzon,4,1,1
13-Jun-20,12,Muzon,4,1,1
14-Jun-20,12,Muzon,4,1,1
15-Jun-20,12,Muzon,4,1,1
16-Jun-20,12,Muzon,4,1,1
17-Jun-20,12,Muzon,4,1,1
18-Jun-20,12,Muzon,4,1,1
19-Jun-20,12,Muzon,4,1,1
20-Jun-20,12,Muzon,4,1,1
21-Jun-20,12,Muzon,4,1,1
26-Mar-20,13,Niugan,0,0,0
27-Mar-20,13,Niugan,0,0,0
28-Mar-20,13,Niugan,0,0,0
29-Mar-20,13,Niugan,0,0,0
30-Mar-20,13,Niugan,0,0,0
31-Mar-20,13,Niugan,0,0,0
1-Apr-20,13,Niugan,0,0,0
2-Apr-20,13,Niugan,0,0,0
3-Apr-20,13,Niugan,0,0,0
4-Apr-20,13,Niugan,0,0,0
5-Apr-20,13,Niugan,0,0,0
6-Apr-20,13,Niugan,0,0,0
7-Apr-20,13,Niugan,0,0,0
8-Apr-20,13,Niugan,0,0,0
9-Apr-20,13,Niugan,0,0,0
10-Apr-20,13,Niugan,0,0,0
11-Apr-20,13,Niugan,0,0,0
12-Apr-20,13,Niugan,0,0,0
13-Apr-20,13,Niugan,0,0,0
14-Apr-20,13,Niugan,0,0,0
15-Apr-20,13,Niugan,0,0,0
16-Apr-20,13,Niugan,0,0,0
17-Apr-20,13,Niugan,0,0,0
18-Apr-20,13,Niugan,0,0,0
19-Apr-20,13,Niugan,0,0,0
20-Apr-20,13,Niugan,0,0,0
21-Apr-20,13,Niugan,0,0,0
22-Apr-20,13,Niugan,0,0,0
23-Apr-20,13,Niugan,0,0,0
24-Apr-20,13,Niugan,0,0,0
25-Apr-20,13,Niugan,0,0,0
26-Apr-20,13,Niugan,0,0,0
27-Apr-20,13,Niugan,0,0,0
28-Apr-20,13,Niugan,0,0,0
29-Apr-20,13,Niugan,0,0,0
30-Apr-20,13,Niugan,0,0,0
1-May-20,13,Niugan,0,0,0
2-May-20,13,Niugan,0,0,0
3-May-20,13,Niugan,0,0,0
4-May-20,13,Niugan,0,0,0
5-May-20,13,Niugan,0,0,0
6-May-20,13,Niugan,0,0,0
7-May-20,13,Niugan,0,0,0
8-May-20,13,Niugan,1,0,0
9-May-20,13,Niugan,1,0,0
10-May-20,13,Niugan,1,0,0
11-May-20,13,Niugan,1,0,0
12-May-20,13,Niugan,1,0,0
13-May-20,13,Niugan,1,0,0
14-May-20,13,Niugan,1,0,0
15-May-20,13,Niugan,1,0,0
16-May-20,13,Niugan,1,0,0
17-May-20,13,Niugan,2,0,0
18-May-20,13,Niugan,2,0,0
19-May-20,13,Niugan,2,0,0
20-May-20,13,Niugan,2,0,0
21-May-20,13,Niugan,2,0,1
22-May-20,13,Niugan,6,1,1
23-May-20,13,Niugan,6,1,1
24-May-20,13,Niugan,6,1,1
25-May-20,13,Niugan,6,1,1
26-May-20,13,Niugan,6,1,1
27-May-20,13,Niugan,7,1,1
28-May-20,13,Niugan,7,1,1
29-May-20,13,Niugan,9,1,1
30-May-20,13,Niugan,9,1,1
31-May-20,13,Niugan,9,1,1
1-Jun-20,13,Niugan,9,1,1
2-Jun-20,13,Niugan,9,1,1
3-Jun-20,13,Niugan,9,1,1
4-Jun-20,13,Niugan,10,1,1
5-Jun-20,13,Niugan,12,1,1
6-Jun-20,13,Niugan,12,1,1
7-Jun-20,13,Niugan,12,1,2
8-Jun-20,13,Niugan,12,1,2
9-Jun-20,13,Niugan,13,1,3
10-Jun-20,13,Niugan,13,1,3
11-Jun-20,13,Niugan,13,1,3
12-Jun-20,13,Niugan,14,1,3
13-Jun-20,13,Niugan,14,1,3
14-Jun-20,13,Niugan,14,1,3
15-Jun-20,13,Niugan,14,1,3
16-Jun-20,13,Niugan,14,1,3
17-Jun-20,13,Niugan,14,1,3
18-Jun-20,13,Niugan,14,1,5
19-Jun-20,13,Niugan,14,1,5
20-Jun-20,13,Niugan,14,1,5
21-Jun-20,13,Niugan,14,1,6
26-Mar-20,14,Panghulo,0,0,0
27-Mar-20,14,Panghulo,0,0,0
28-Mar-20,14,Panghulo,0,0,0
29-Mar-20,14,Panghulo,0,0,0
30-Mar-20,14,Panghulo,0,0,0
31-Mar-20,14,Panghulo,0,0,0
1-Apr-20,14,Panghulo,0,0,0
2-Apr-20,14,Panghulo,0,0,0
3-Apr-20,14,Panghulo,0,0,0
4-Apr-20,14,Panghulo,0,0,0
5-Apr-20,14,Panghulo,0,0,0
6-Apr-20,14,Panghulo,1,0,0
7-Apr-20,14,Panghulo,1,0,0
8-Apr-20,14,Panghulo,1,0,0
9-Apr-20,14,Panghulo,1,0,0
10-Apr-20,14,Panghulo,1,0,0
11-Apr-20,14,Panghulo,1,0,0
12-Apr-20,14,Panghulo,1,0,0
13-Apr-20,14,Panghulo,1,0,0
14-Apr-20,14,Panghulo,1,0,0
15-Apr-20,14,Panghulo,1,0,0
16-Apr-20,14,Panghulo,1,0,0
17-Apr-20,14,Panghulo,1,0,0
18-Apr-20,14,Panghulo,1,0,0
19-Apr-20,14,Panghulo,1,0,0
20-Apr-20,14,Panghulo,1,0,0
21-Apr-20,14,Panghulo,1,0,0
22-Apr-20,14,Panghulo,1,0,0
23-Apr-20,14,Panghulo,1,0,0
24-Apr-20,14,Panghulo,1,0,0
25-Apr-20,14,Panghulo,1,0,0
26-Apr-20,14,Panghulo,1,0,0
27-Apr-20,14,Panghulo,1,0,0
28-Apr-20,14,Panghulo,1,0,0
29-Apr-20,14,Panghulo,1,0,1
30-Apr-20,14,Panghulo,1,0,1
1-May-20,14,Panghulo,1,0,1
2-May-20,14,Panghulo,1,0,1
3-May-20,14,Panghulo,1,0,1
4-May-20,14,Panghulo,1,0,1
5-May-20,14,Panghulo,1,0,1
6-May-20,14,Panghulo,1,0,1
7-May-20,14,Panghulo,1,0,1
8-May-20,14,Panghulo,1,0,1
9-May-20,14,Panghulo,1,0,1
10-May-20,14,Panghulo,1,0,1
11-May-20,14,Panghulo,1,0,1
12-May-20,14,Panghulo,1,0,1
13-May-20,14,Panghulo,1,0,1
14-May-20,14,Panghulo,1,0,1
15-May-20,14,Panghulo,1,0,1
16-May-20,14,Panghulo,1,0,1
17-May-20,14,Panghulo,1,0,1
18-May-20,14,Panghulo,1,0,1
19-May-20,14,Panghulo,1,0,1
20-May-20,14,Panghulo,1,0,1
21-May-20,14,Panghulo,1,0,1
22-May-20,14,Panghulo,1,0,1
23-May-20,14,Panghulo,1,0,1
24-May-20,14,Panghulo,1,0,1
25-May-20,14,Panghulo,1,0,1
26-May-20,14,Panghulo,1,0,1
27-May-20,14,Panghulo,1,0,1
28-May-20,14,Panghulo,1,0,1
29-May-20,14,Panghulo,1,0,1
30-May-20,14,Panghulo,1,0,1
31-May-20,14,Panghulo,1,0,1
1-Jun-20,14,Panghulo,1,0,1
2-Jun-20,14,Panghulo,2,0,1
3-Jun-20,14,Panghulo,2,0,1
4-Jun-20,14,Panghulo,2,0,1
5-Jun-20,14,Panghulo,2,0,1
6-Jun-20,14,Panghulo,2,0,1
7-Jun-20,14,Panghulo,2,0,1
8-Jun-20,14,Panghulo,2,0,1
9-Jun-20,14,Panghulo,2,0,1
10-Jun-20,14,Panghulo,2,0,1
11-Jun-20,14,Panghulo,2,0,1
12-Jun-20,14,Panghulo,2,0,1
13-Jun-20,14,Panghulo,2,0,1
14-Jun-20,14,Panghulo,2,0,1
15-Jun-20,14,Panghulo,2,0,1
16-Jun-20,14,Panghulo,2,0,1
17-Jun-20,14,Panghulo,2,0,1
18-Jun-20,14,Panghulo,2,0,1
19-Jun-20,14,Panghulo,2,0,1
20-Jun-20,14,Panghulo,3,0,1
21-Jun-20,14,Panghulo,3,0,2
26-Mar-20,15,Potrero,0,0,0
27-Mar-20,15,Potrero,0,0,0
28-Mar-20,15,Potrero,0,0,0
29-Mar-20,15,Potrero,0,0,0
30-Mar-20,15,Potrero,0,0,0
31-Mar-20,15,Potrero,0,0,0
1-Apr-20,15,Potrero,0,0,0
2-Apr-20,15,Potrero,0,0,0
3-Apr-20,15,Potrero,0,0,0
4-Apr-20,15,Potrero,0,0,0
5-Apr-20,15,Potrero,0,0,0
6-Apr-20,15,Potrero,0,0,0
7-Apr-20,15,Potrero,2,0,0
8-Apr-20,15,Potrero,3,0,0
9-Apr-20,15,Potrero,3,0,0
10-Apr-20,15,Potrero,3,0,0
11-Apr-20,15,Potrero,3,0,0
12-Apr-20,15,Potrero,3,0,0
13-Apr-20,15,Potrero,3,0,0
14-Apr-20,15,Potrero,3,0,0
15-Apr-20,15,Potrero,4,0,0
16-Apr-20,15,Potrero,4,0,0
17-Apr-20,15,Potrero,4,0,0
18-Apr-20,15,Potrero,4,0,0
19-Apr-20,15,Potrero,4,0,0
20-Apr-20,15,Potrero,4,0,0
21-Apr-20,15,Potrero,4,0,0
22-Apr-20,15,Potrero,4,0,0
23-Apr-20,15,Potrero,4,0,0
24-Apr-20,15,Potrero,5,0,0
25-Apr-20,15,Potrero,5,0,0
26-Apr-20,15,Potrero,5,0,0
27-Apr-20,15,Potrero,8,0,0
28-Apr-20,15,Potrero,8,0,0
29-Apr-20,15,Potrero,9,1,2
30-Apr-20,15,Potrero,9,1,2
1-May-20,15,Potrero,9,1,2
2-May-20,15,Potrero,9,1,2
3-May-20,15,Potrero,9,1,2
4-May-20,15,Potrero,9,1,2
5-May-20,15,Potrero,9,1,2
6-May-20,15,Potrero,9,1,3
7-May-20,15,Potrero,9,1,3
8-May-20,15,Potrero,9,1,4
9-May-20,15,Potrero,9,1,4
10-May-20,15,Potrero,9,1,4
11-May-20,15,Potrero,9,1,4
12-May-20,15,Potrero,9,1,4
13-May-20,15,Potrero,9,1,4
14-May-20,15,Potrero,9,1,5
15-May-20,15,Potrero,9,1,5
16-May-20,15,Potrero,9,1,5
17-May-20,15,Potrero,9,1,5
18-May-20,15,Potrero,9,1,5
19-May-20,15,Potrero,9,1,5
20-May-20,15,Potrero,10,1,5
21-May-20,15,Potrero,10,1,5
22-May-20,15,Potrero,11,1,6
23-May-20,15,Potrero,12,1,7
24-May-20,15,Potrero,14,1,8
25-May-20,15,Potrero,14,1,8
26-May-20,15,Potrero,16,1,8
27-May-20,15,Potrero,17,1,8
28-May-20,15,Potrero,17,1,8
29-May-20,15,Potrero,17,1,8
30-May-20,15,Potrero,17,1,8
31-May-20,15,Potrero,20,2,8
1-Jun-20,15,Potrero,20,2,8
2-Jun-20,15,Potrero,20,2,8
3-Jun-20,15,Potrero,21,2,8
4-Jun-20,15,Potrero,22,2,8
5-Jun-20,15,Potrero,26,2,9
6-Jun-20,15,Potrero,26,2,9
7-Jun-20,15,Potrero,27,2,9
8-Jun-20,15,Potrero,27,2,9
9-Jun-20,15,Potrero,28,2,9
10-Jun-20,15,Potrero,28,2,10
11-Jun-20,15,Potrero,29,2,15
12-Jun-20,15,Potrero,29,2,15
13-Jun-20,15,Potrero,29,2,15
14-Jun-20,15,Potrero,29,2,15
15-Jun-20,15,Potrero,29,2,15
16-Jun-20,15,Potrero,30,2,17
17-Jun-20,15,Potrero,30,2,17
18-Jun-20,15,Potrero,30,2,18
19-Jun-20,15,Potrero,30,2,18
20-Jun-20,15,Potrero,30,2,18
